,id,title,rating,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
47,22,Pirates of the Caribbean: The Curse of the Black Pearl,7.794,19233,Released,2003-07-09,655011224,143,False,/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,140000000,tt0325980,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",80.509,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Prepare to be blown out of the water.,"Adventure, Fantasy, Action","Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,English,"blacksmith, east india company, gold, exotic island, governor, skeleton, jamaica, british empire, pirate, swashbuckler, 18th century, caribbean sea, aftercreditsstinger, pirate ship, british navy, tortuga, based on theme park ride"
48,12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,Released,2011-07-12,1341511219,130,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,125000000,tt1201607,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,It all ends here.,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, saving the world, self sacrifice, magic, school of witchcraft, sorcerer, school, battle, wizard, teenage hero, christmas, based on young adult novel, good versus evil, wizarding world"
49,11,Star Wars,8.204,19155,Released,1977-05-25,775398007,121,False,/zqkmTXzjkAgXmEWLRsY4UpTWCeo.jpg,11000000,tt0076759,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,88.559,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,"A long time ago in a galaxy far, far away...","Adventure, Action, Science Fiction","Lucasfilm Ltd., 20th Century Fox",United States of America,English,"empire, galaxy, rebellion, android, hermit, smuggling (contraband), freedom, rebel, rescue mission, space, planet, desert, super power, oppression, space opera, wizard, totalitarianism"
51,14160,Up,7.949,18857,Released,2009-05-28,735099082,96,False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,175000000,tt1049413,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",90.968,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,The greatest adventure is just getting back home.,"Animation, Comedy, Family, Adventure",Pixar,United States of America,English,"central and south america, age difference, balloon, travel, dog, duringcreditsstinger, pets, exploring, senior"
53,238,The Godfather,8.707,18677,Released,1972-03-14,245066411,175,False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,6000000,tt0068646,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",158.448,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,An offer you can't refuse.,"Drama, Crime","Paramount, Alfran Productions",United States of America,"English, Italian, Latin","based on novel or book, loss of loved one, love at first sight, italy, symbolism, patriarch, europe, organized crime, mafia, religion, lawyer, revenge motive, crime family, sicilian mafia, religious hypocrisy, gun violence, rise to power, dead horse, gang violence, 1940s, 1950s, mafia war"
54,286217,The Martian,7.678,18525,Released,2015-09-30,630600000,141,False,/3dPhs7hUnQLphDFzdkD407VZDYo.jpg,108000000,tt3659388,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",76.0,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,Bring Him Home,"Drama, Adventure, Science Fiction","Scott Free Productions, Genre Films","United Kingdom, United States of America","English, Mandarin","spacecraft, planet mars, based on novel or book, nasa, isolation, botanist, alone, survival, space, engineering, stranded, astronaut, struggle for survival, duringcreditsstinger, deep space, potatoes, 2030s"
55,105,Back to the Future,8.314,18442,Released,1985-07-03,381109762,116,False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,19000000,tt0088763,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",62.543,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,He's the only kid ever to get into trouble before he was born.,"Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English,"flying car, race against time, clock tower, car race, lightning, guitar, plutonium, inventor, journey in the past, invention, time travel, bullying, mad scientist, fish out of water, terrorism, teenage love, destiny, hidden identity, love and romance, teenage life, changing the past or future, 1950s, tiempo, amused"
57,634649,Spider-Man: No Way Home,7.99,18299,Released,2021-12-15,1921847111,148,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,200000000,tt10872600,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America,"English, Tagalog","new york city, hero, showdown, magic, loss of loved one, secret identity, superhero, villain, portal, sequel, vigilante, superhero team, alternate reality, masked vigilante, spider web, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), fight for justice, teen superhero, superhero teamup, returning hero, crossover, teamwork"
58,675,Harry Potter and the Order of the Phoenix,7.686,18177,Released,2007-07-08,938212738,138,False,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,150000000,tt0373889,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, court, magic, prophecy, loss of loved one, professor, supernatural, child hero, school of witchcraft, black magic, sorcery, occult, wizard, christmas, scholar, mystical land, ministry, based on young adult novel, wizarding world"
59,767,Harry Potter and the Half-Blood Prince,7.697,18127,Released,2009-07-15,933959197,153,False,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,250000000,tt0417741,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",121.735,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, london, england, magic, school of witchcraft, apparition, curse, teenage crush, school, werewolf, teenage love, luck, wizard, secret past, christmas, based on young adult novel, wizarding world"
60,263115,Logan,7.8,18116,Released,2017-02-28,619021436,137,False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,97000000,tt3315342,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",54.194,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,His time has come.,"Action, Drama, Science Fiction","Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox",United States of America,"English, Spanish","future, experiment, immortality, self-destruction, cyborg, dystopia, superhero, mutant, road trip, based on comic, sequel, super power, neo-western, troubled past, aging superhero, life on the margin"
61,12,Finding Nemo,7.824,18061,Released,2003-05-30,940335536,100,False,/h3uqFk7sZRJvLZDdLiFB9qwbL07.jpg,94000000,tt0266543,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",55.456,/ggQ6o8X5984OCh3kZi2UIJQJY5y.jpg,There are 3.7 trillion fish in the ocean. They're looking for one.,"Animation, Family",Pixar,United States of America,English,"sydney, australia, parent child relationship, anthropomorphism, harbor, underwater, shark, pelican, fish tank, great barrier reef, sea turtle, missing child, aftercreditsstinger, duringcreditsstinger, short term memory loss, clownfish, father son reunion, protective father"
65,12444,Harry Potter and the Deathly Hallows: Part 1,7.763,17782,Released,2010-11-17,954305868,146,False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,250000000,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,One Way… One Fate… One Hero.,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, friendship, london, england, corruption, escape, teleportation, isolation, magic, bravery, radio, road trip, shelter, tension, attack, werewolf, road movie, wizard, christmas, based on young adult novel, wizarding world"
66,354912,Coco,8.222,17742,Released,2017-10-27,800526015,105,False,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,175000000,tt2380307,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",166.578,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,The celebration of a lifetime,"Family, Animation, Fantasy, Music, Comedy, Adventure","Pixar, Walt Disney Pictures",United States of America,"English, Spanish","skeleton, mexico, guitar, afterlife, musician, holiday, singer, life after death, child, day of the dead, pixar"
67,100402,Captain America: The Winter Soldier,7.671,17692,Released,2014-03-20,714766572,136,False,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,170000000,tt1843866,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",31.482,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,In heroes we trust.,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,English,"future, washington dc, usa, superhero, shield, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), political thriller"
